Image_ID,MedSAM Dice 50 manual,MedSAM Orig Dice Scores,Diffusion + Unet,Diffusion + Unet_noscale,"max(sclae,noS)",mask_area
1519,,0.501022696,0.71216619,0.842184305,0.842184305,11812
1520,,0.090465248,0.485714287,0.365084857,0.485714287,1944
1521,,0.492462307,0,0,0,294
1522,,0.174672097,0.534701288,0.53383255,0.534701288,2644
1523,,0.113411836,0.208432779,0.192085564,0.208432779,4097
1524,,0.648135602,0.452887535,0.519326091,0.519326091,758
1525,,0.096539378,0.641730011,0.600693941,0.641730011,3311
1526,,0.390029579,0.465313643,0.609674931,0.609674931,12379
1527,,0.259029508,0.575216472,0.536617577,0.575216472,9750
1528,,0.197804645,0.429278642,0.479510128,0.479510128,4582
1529,,0.224543735,0.67157191,0.715179682,0.715179682,6443
1530,,0.143729389,0.544818521,0.516373873,0.544818521,3425
1531,,0.190363377,0.589485466,0.660552979,0.660552979,3210
1532,,0.158384949,0.53480804,0.595512152,0.595512152,5989
1533,,0.216028169,0.601162791,0.553239524,0.601162791,6371
1534,,0.088617496,0.504347801,0.432980061,0.504347801,3041
1535,,0.492524177,0.369098723,0.312331527,0.369098723,1600
1536,,0.293766618,0.38904494,0.421325564,0.421325564,4003
1537,,0.329266965,0.604688764,0.522584856,0.604688764,3384
1538,,0.226950347,0.168486744,0.147254571,0.168486744,627
1539,,0.2545394,0.599131703,0.370370358,0.599131703,3436
1540,,0.130643412,0.37511605,0.101388052,0.37511605,2898
1541,,0.359552652,0.771543086,0.742991805,0.771543086,14566
1542,,0.158469945,0,0,0,58
1543,,0.337330133,0.386317909,0.482240438,0.482240438,2046
1544,,0.6913656,0.339370817,0.371436477,0.371436477,2714
1545,,0.054113936,0.206060603,0.210294768,0.210294768,1754
1546,,0.114108525,0.466960341,0.515322089,0.515322089,1181
1547,,0.172843531,0.590493619,0.549900949,0.590493619,4743
1548,,0.435795307,0.500459552,0.430478781,0.500459552,11358
1549,,0.423529416,0.29207921,0.358846366,0.358846366,779
1550,,0.171676353,0.585556269,0.559600413,0.585556269,6120
1551,,0.240116626,0.707901061,0.681501269,0.707901061,4994
1552,,0.179033861,0.613418519,0.529573619,0.613418519,3730
1553,,0.170992061,0.454921424,0.509890139,0.509890139,2838
1554,,0.111471057,0.490272373,0.544614553,0.544614553,4077
1555,,0.394921422,0.609511077,0.644824684,0.644824684,16098
1556,,0.049276303,0.48154363,0.515043855,0.515043855,1203
1557,,0.068325691,0.497859329,0.480347991,0.497859329,1994
1558,,0.213531092,0.726086974,0.697520137,0.726086974,6248
1559,,0.2787911,0.447798729,0.12311095,0.447798729,4497
1560,,0.151290819,0.569682181,0.590571642,0.590571642,2448
1561,,0.262652338,0.157961786,0.154802606,0.157961786,927
1562,,0.459139645,0.802347124,0.771528602,0.802347124,7539
1563,,0.415952593,0.721488595,0.720339,0.721488595,4228
1564,,0.256654412,0.666155398,0.687564611,0.687564611,7599
1565,,0.256067932,0.581890464,0.589302063,0.589302063,5372
1566,,0.405876189,0.33073324,0.364455223,0.364455223,1349
1567,,0.687878788,0,0,0,299
1568,,0.052275326,0.59126538,0.529138148,0.59126538,1516
1569,,0.200105324,0.036697246,0.134204268,0.134204268,421
1570,,0.282471567,0.753804862,0.68859458,0.753804862,8767
1571,,0.213595822,0.513846159,0.439548522,0.513846159,5142
1572,,0.089450501,0.448623866,0.390090555,0.448623866,3560
1573,,0.196014509,0.526710391,0.526392281,0.526710391,1972
1574,,0.526458621,0.394004285,0.530763507,0.530763507,622
1575,,0.030010333,0.352720439,0.155819476,0.352720439,960
1576,,0.090313807,0.542772889,0.635265708,0.635265708,3096
1577,,0.073507883,0.608579099,0.644246638,0.644246638,3393
1578,,0.433823526,0.195767194,0.219458669,0.219458669,412
1579,,0.149762452,0.589869261,0.498490244,0.589869261,2632
1580,,0.319973171,0.665644169,0.548911393,0.665644169,1349
1581,,0.294103056,0.587823629,0.574775338,0.587823629,2178
1582,,0.385611653,0.645596564,0.55593282,0.645596564,5420
1583,,0.757326365,0.499089241,0.809203863,0.809203863,5465
1584,,0.11168611,0.397941679,0.381368756,0.397941679,2692
1585,,0.145969123,0.506849289,0.457621515,0.506849289,4988
1586,,0.384654909,0.168765739,0.260275602,0.260275602,1386
1587,,0.335662454,0.424818844,0.514549553,0.514549553,5754
1588,,0.248934492,0.742527544,0.731262445,0.742527544,7803
1589,,0.769091725,0.464114845,0.476171315,0.476171315,1332
1590,,0.120872788,0.473367304,0.43946287,0.473367304,4220
1591,,0.169142723,0.410353541,0.328037918,0.410353541,1902
1592,,0.28082481,0.721348286,0.716820657,0.721348286,3532
1593,,0.187955499,0.485228956,0.423552275,0.485228956,3292
1594,,0.284005791,0.613378704,0.622241974,0.622241974,2542
1595,,0.274265021,0.779484868,0.738221526,0.779484868,9201
1596,,0.520084739,0.705195546,0.62561208,0.705195546,7498
1597,,0.403862476,0.784537017,0.762007773,0.784537017,6875
1598,,0.593607306,0.183421522,0,0.183421522,672
1599,,0.285055667,0.678700387,0.671026349,0.678700387,3544
1600,,0.257321417,0.130185068,0.178297698,0.178297698,1300
1601,,0.454832762,0.408624232,0.54306823,0.54306823,7918
1602,,0.120399468,0.595588207,0.666112959,0.666112959,2136
1603,,0.761069715,0.495069027,0.523480356,0.523480356,1248
1604,,0.06529329,0.316346794,0.367261291,0.367261291,2025
1605,,0.290534824,0.59103334,0.603566527,0.603566527,9805
1606,,0.350192875,0.496945024,0.328249335,0.496945024,1899
1607,,0.418287456,0.754491031,0.750697851,0.754491031,5759
1608,,0.496203154,0.540856779,0.766269028,0.766269028,13181
1609,,0.316135228,0.754995883,0.760582745,0.760582745,8213
1610,,0.088811837,0.405749023,0.418742865,0.418742865,3042
1611,,0.455683947,0.508657992,0.482507199,0.508657992,13594
1612,,0.427218437,0.48216483,0.259491324,0.48216483,2407
1613,,0.406104267,0.287534118,0.488606662,0.488606662,3235
1614,,0.123549975,0.600562036,0.671957135,0.671957135,4248
1615,,0.083136968,0.643132925,0.615623236,0.643132925,2950
1616,,0.413597047,0.656466305,0.546924114,0.656466305,14165
1617,,0.413685411,0.596491218,0.638118207,0.638118207,4075
1618,,0.220113859,0.607378662,0.552663922,0.607378662,5078
1619,,0.150555521,0.698982656,0.724723518,0.724723518,5588
1620,,0.330612004,0.700555325,0.742731512,0.742731512,3796
1621,,0.233851328,0.634048641,0.62371099,0.634048641,7529
1622,,0.496169627,0.343324244,0.096590906,0.343324244,4065
1623,,0.090329319,0.321462959,0.466960341,0.466960341,2119
1624,,0.395721912,0.798146904,0.784659803,0.798146904,7050
1625,,0.57429719,0.241234228,0.238505751,0.241234228,449
1626,,0.033204723,0.266836077,0.329521388,0.329521388,521
1627,,0.165324122,0.709226906,0.70052278,0.709226906,5212
1628,,0.1683743,0.619556904,0.647071064,0.647071064,4311
1629,,0.252744675,0.635352314,0.59149909,0.635352314,4603
1630,,0.467550308,0.568102419,0.721465051,0.721465051,12124
1631,,0.357960105,0.559168458,0.549432158,0.559168458,8280
1632,,0.875427127,0.640425503,0.680826306,0.680826306,1512
1633,,0.273123801,0.361798882,0.35345456,0.361798882,1735
1634,,0.203965351,0.754689038,0.740777552,0.754689038,8033
1635,,0.146551207,0.625766873,0.476095229,0.625766873,4759
1636,,0.257623047,0.740787804,0.66635102,0.740787804,2850
1637,,0.067874692,0.30613333,0.248882264,0.30613333,2323
1638,,0.354778618,0.805770576,0.801205873,0.805770576,6053
1639,,0.311637074,0.569134712,0.54155761,0.569134712,7667
1640,,0.128603727,0.460654795,0.526754022,0.526754022,3633
1641,,0.161415398,0.757360399,0.754955173,0.757360399,4906
1642,,0.409989715,0.823140502,0.808368981,0.823140502,9500
1643,,0.060703389,0.438931286,0.406333745,0.438931286,1899
1644,,0.130794704,0.598393559,0.555640519,0.598393559,4733
1645,,0.32433781,0.585624099,0.643719554,0.643719554,13090
1646,,0.359248549,0.725168765,0.649700582,0.725168765,5207
1647,,0.426278234,0.492520124,0.434310526,0.492520124,1130
1648,,0.017900895,0.502958596,0.461386144,0.502958596,686
1649,,0.453163803,0.553389847,0.230166376,0.553389847,5102
1650,,0.152483746,0.57835561,0.518069386,0.57835561,4130
1651,,0.252660066,0.779295444,0.637245715,0.779295444,9089
1652,,0.327263564,0.695075274,0.616778553,0.695075274,7700
1653,,0.174690142,0.659636796,0.705379725,0.705379725,2587
1654,,0.093944646,0.481720418,0.385204941,0.481720418,2156
1655,,0.148595348,0.159618825,0.161655843,0.161655843,4181
1656,,0.615933418,0.187433437,0.215364829,0.215364829,364
1657,,0.192631945,0.590780795,0.543001413,0.590780795,6799
1658,,0.211831748,0.573619604,0.616490483,0.616490483,950
1659,,0.196769387,0.492681175,0.444786936,0.492681175,5947
1660,,0.39693439,0.196059108,0.279254705,0.279254705,1680
1661,,0.455754578,0.563714921,0.790736139,0.790736139,13700
1662,,0.174521521,0.569335938,0.425897032,0.569335938,3839
1663,,0.419155985,0.755271256,0.76779449,0.76779449,10147
1664,,0.409132898,0.51754874,0.714912832,0.714912832,9915
1665,,0.284738392,0.38429752,0.407753557,0.407753557,1238
1666,,0.315841317,0.766936541,0.7370947,0.766936541,8605
1667,,0.383021742,0.636320949,0.665118694,0.665118694,3096
1668,,0.233728722,0.295095265,0.356947541,0.356947541,1634
1669,,0.239703104,0.490621567,0.681520522,0.681520522,7757
1670,,0.094606094,0.60752964,0.516402125,0.60752964,3606
1671,,0.0272875,0.021276595,0,0.021276595,977
1672,,0.169469848,0.39812097,0.424023837,0.424023837,1989
1673,,0.392600566,0.454545468,0.36091724,0.454545468,1316
1674,,0.203728169,0.509368479,0.524138927,0.524138927,5042
1675,,0.308475018,0.70017004,0.649028718,0.70017004,11273
1676,,0.265486717,0.396119654,0.410008788,0.410008788,1331
1677,,0.505278468,0.738461554,0.53420198,0.738461554,1800
1678,,0.13166064,0.528066516,0.477434367,0.528066516,4668
1679,,0.474814773,0.733627677,0.737423003,0.737423003,6864
1680,,0.410865873,0,0,0,278
1681,,0.374672115,0.690303504,0.647341669,0.690303504,9431
1682,,0.439854711,0.212841153,0.474635631,0.474635631,17805
1683,,0.454863638,0.699865401,0.636226356,0.699865401,7370
1684,,0.493753642,0.735130131,0.713429272,0.735130131,3874
1685,,0.34059307,0.833625197,0.833113194,0.833625197,2418
1686,,0.215747938,0.592503965,0.537582934,0.592503965,6423
1687,,0.665747166,0.613418519,0.561074018,0.613418519,8971
1688,,0.593719065,0.568962514,0.530043185,0.568962514,16288
1689,,0.376039714,0.442192525,0.53995055,0.53995055,12312
1690,,0.134714037,0.570580781,0.549850941,0.570580781,3376
1691,,0.227639496,0.430711597,0.380701035,0.430711597,9810
1692,,0.163032949,0.363636374,0.428344786,0.428344786,3030
1693,,0.37712729,0.466230929,0.49888733,0.49888733,1597
1694,,0.15922381,0.633993089,0.619616628,0.633993089,5933
1695,,0.102568537,0.711132467,0.686335385,0.711132467,3593
1696,,0.152078792,0.222222224,0.266993254,0.266993254,4619
1697,,0.480475396,0.525925934,0.642167807,0.642167807,20322
1698,,0.171275482,0.595836937,0.607464015,0.607464015,5225
1699,,0.099480085,0.655030787,0.639310122,0.655030787,3907
1700,,0.353661746,0.686444163,0.671291888,0.686444163,12103
1701,,0.174506724,0.596069872,0.63885355,0.63885355,4872
1702,,0.364536166,0.667108774,0.819888234,0.819888234,3688
1703,,0.134757459,0.716861069,0.754370034,0.754370034,3989
1704,,0.242592782,0.566502452,0.583887219,0.583887219,5394
1705,,0.493483305,0.743069947,0.69232434,0.743069947,6048
1706,,0.4484815,0.56576401,0.625673473,0.625673473,5867
1707,,0.104674235,0.622047246,0.563986123,0.622047246,3366
1708,,0.169774532,0.413881749,0.376026601,0.413881749,2678
1709,,0.233655632,0.707357883,0.707762539,0.707762539,2718
1710,,0.45348838,0.175908223,0,0.175908223,693
1711,,0.09497156,0.475762129,0.447299421,0.475762129,2617
1712,,0.150528848,0.565314293,0.595525622,0.595525622,4108
1713,,0.081748649,0.503541529,0.472047567,0.503541529,2115
1714,,0.544014096,0.105594955,0.164520368,0.164520368,522
1715,,0.105225354,0.69039911,0.393894255,0.69039911,2039
1716,,0.191500545,0.467942595,0.491782397,0.491782397,5225
1717,,0.121833906,0.596440613,0.574851871,0.596440613,3386
1718,,0.613569319,0,0,0,235
1719,,0.375180364,0.035714287,0,0.035714287,182
1720,,0.188936904,0.635637403,0.558678329,0.635637403,4916
1721,,0.19226642,0.701203942,0.658341765,0.701203942,5859
1722,,0.4207609,0.504364669,0.534130096,0.534130096,1840
1723,,0.399813563,0.614326656,0.49753809,0.614326656,9287
1724,,0.324599624,0.483944952,0.680895627,0.680895627,3221
1725,,0.249545217,0.697461009,0.678639352,0.697461009,5972
1726,,0.611236095,0.483563334,0.760320365,0.760320365,25454
1727,,0.116916507,0.496738583,0.499934256,0.499934256,3474
1728,,0.117308371,0.598607898,0.50582397,0.598607898,4194
1729,,0.421167135,0.644413531,0.733811021,0.733811021,3326
1730,,0.197211966,0.704438627,0.695645928,0.704438627,8279
1731,,0.167800263,0.541998208,0.590988874,0.590988874,5250
1732,,0.493791074,0.202127665,0.252631575,0.252631575,338
1733,,0.336054951,0.605488837,0.626790226,0.626790226,2987
1734,,0.037330378,0.16776076,0.147288457,0.16776076,1211
1735,,0.1033981,0.492773563,0.560950577,0.560950577,3365
1736,,0.127030477,0.545454562,0.647773266,0.647773266,835
1737,,0.332211882,0.636925638,0.683999836,0.683999836,13493
1738,,0.251594007,0.7779544,0.677518249,0.7779544,7995
1739,,0.150373459,0.475400448,0.46372667,0.475400448,4644
1740,,0.558580995,0.354043394,0.364351243,0.364351243,19725
1741,,0.495761156,0.659286618,0.642989516,0.659286618,1644
1742,,0.294146091,0.439260572,0.432432443,0.439260572,5000
1743,,0.187190577,0.423863649,0.445412129,0.445412129,2213
1744,,0.226793915,0.439708948,0.482414573,0.482414573,5619
1745,,0.074133635,0.625623941,0.580340624,0.625623941,2348
1746,,0.442953557,0.798076928,0.749331832,0.798076928,5910
1747,,0.643022358,0.387700528,0.514678895,0.514678895,733
1748,,0.15869768,0.449515104,0.458560526,0.458560526,4364
1749,,0.484087914,0.286883146,0.542382896,0.542382896,10216
1750,,0.08160276,0.342569262,0.337291121,0.342569262,1347
1751,,0.377428293,0.639068544,0.716670454,0.716670454,8418
1752,,0.151357666,0.606568336,0.514691353,0.606568336,4717
1753,,0.51041019,0.654456675,0.700540543,0.700540543,9606
1754,,0.409041822,0.68650794,0.79167968,0.79167968,6810
1755,,0.479427546,0.468165994,0.608099699,0.608099699,5708
1756,,0.056482144,0.350678742,0.272679031,0.350678742,874
1757,,0.088211708,0,0,0,1258
1758,,0.068214729,0,0,0,1080
1759,,0.162976921,0.468719929,0.501157403,0.501157403,4756
1760,,0.196337342,0.653615415,0.683783352,0.683783352,5908
1761,,0.466460496,0.58019352,0.661483109,0.661483109,11737
1762,,0.361362427,0.38854295,0.456941992,0.456941992,815
1763,,0.313692629,0.627123237,0.663307667,0.663307667,6170
1764,,0.243037164,0.686135709,0.737809598,0.737809598,8508
1765,,0.24084419,0.438376397,0.539515674,0.539515674,3173
1766,,0.302483082,0.581986129,0.555177093,0.581986129,1581
1767,,0.175588071,0.593896687,0.571161628,0.593896687,6312
1768,,0.273877174,0,0,0,782
1769,,0.351375341,0.09765625,0.112323582,0.112323582,485
1770,,0.138920367,0.564832628,0.552067697,0.564832628,5087
1771,,0.032039013,0.511756599,0.498543501,0.511756599,1374
1772,,0.216144875,0.648216069,0.629334629,0.648216069,7519
1773,,0.234467939,0.685620904,0.47678405,0.685620904,5415
1774,,0.419447303,0.609771967,0.672844052,0.672844052,4525
1775,,0.601650774,0.523927212,0.725554705,0.725554705,12476
1776,,0.28159681,0.306238174,0.438599825,0.438599825,2125
1777,,0.209821627,0.589059055,0.435097903,0.589059055,3884
1778,,0.218592465,0.248062015,0.226199001,0.248062015,689
1779,,0.320765525,0.698113203,0.706366062,0.706366062,3175
1780,,0.136244118,0.470380187,0.233258575,0.470380187,3361
1781,,0.091666028,0.405693948,0.440634698,0.440634698,1883
1782,,0.085515998,0.629898429,0.598896503,0.629898429,3210
1783,,0.292898566,0.644067824,0.764108956,0.764108956,10037
1784,,0.232767314,0.439790577,0.444010407,0.444010407,1794
1785,,0.420496792,0.525963128,0.678384721,0.678384721,14490
1786,,0.337723434,0.599287152,0.73514533,0.73514533,9934
1787,,0.431302428,0.761303902,0.761260867,0.761303902,7054
1788,,0.112128988,0.284916192,0.452170163,0.452170163,1505
1789,,0.180198506,0.604866743,0.320706129,0.604866743,3135
1790,,0.212862894,0.554496467,0.602527499,0.602527499,6110
1791,,0.117810704,0.519290924,0.563664258,0.563664258,4170
1792,,0.0150015,0.247598723,0.282744288,0.282744288,761
1793,,0.387126029,0.700220406,0.698417187,0.700220406,12861
1794,,0.104995243,0.479324132,0.401696593,0.479324132,2906
1795,,0.169241488,0.60011375,0.563665986,0.60011375,6158
1796,,0.726696253,0.1875,0,0.1875,722
1797,,0.627812922,0.481002748,0.841162622,0.841162622,7396
1798,,0.316672951,0.66892767,0.597639859,0.66892767,12535
1799,,0.148507118,0.611600578,0.642171085,0.642171085,4532
1800,,0.198423192,0.424522072,0.308043867,0.424522072,2625
1801,,0.294398874,0.449756712,0.601847827,0.601847827,11392
1802,,0.016280577,0.387543261,0.375659734,0.387543261,1103
1803,,0.172985226,0.635831356,0.59886843,0.635831356,3350
1804,,0.079646841,0.369266063,0.425810486,0.425810486,1618
1805,,0.48091498,0.589825094,0.431818187,0.589825094,2117
1806,,0.618296504,0.337078661,0.213709682,0.337078661,2012
1807,,0.210627362,0.753635228,0.678833723,0.753635228,5539
1808,,0.030928303,0.382978737,0.41127038,0.41127038,1121
1809,,0.156897634,0.531624615,0.571605325,0.571605325,4962
1810,,0.601530433,0.736702144,0.773491919,0.773491919,8483
1811,,0.086253859,0.269185364,0.294117659,0.294117659,656
1812,,0.182354257,0.508137405,0.284739971,0.508137405,2361
1813,,0.286851734,0.406957924,0.388260484,0.406957924,7840
1814,,0.198114395,0.426464021,0.42923218,0.42923218,2882
1815,,0.327353835,0.259303719,0.507723451,0.507723451,4105
1816,,0.373704135,0.541712224,0.461812586,0.541712224,15370
1817,,0.484329611,0.842782021,0.756927967,0.842782021,3902
1818,,0.242556036,0.233755276,0.167213112,0.233755276,1766
1819,,0.28236261,0.577133477,0.562458277,0.577133477,6655
1820,,0.347348392,0.54838711,0.522696018,0.54838711,11561
1821,,0.259010911,0.63939476,0.617444575,0.63939476,6142
1822,,0.466469526,0.688162148,0.699879825,0.699879825,15897
1823,,0.469896197,0.654929578,0.699166656,0.699166656,1558
1824,,0.136043102,0.506314576,0.630225062,0.630225062,3372
1825,,0.081843942,0.567979693,0.47296837,0.567979693,3361
1826,,0.5437693,0,0,0,350
1827,,0.130193233,0.486938357,0.551988184,0.551988184,4665
1828,,0.126482934,0.561777771,0.631985843,0.631985843,3731
1829,,0.156690061,0.572465956,0.485153854,0.572465956,5618
1830,,0.290771186,0.168855533,0.271761745,0.271761745,6545
1831,,0.287448525,0.12486545,0.176361829,0.176361829,4863
1832,,0.151819825,0.348514855,0.354953676,0.354953676,1239
1833,,0.570257545,0.533391535,0.729204178,0.729204178,12890
1834,,0.320636153,0.605146408,0.452533215,0.605146408,3146
1835,,0.194072515,0.357333332,0.268202066,0.357333332,2316
1836,,0.599264443,0.476383537,0.737816453,0.737816453,12998
1837,,0.076488562,0.492335439,0.444177091,0.492335439,2772
1838,,0.333952963,0.697283328,0.712444961,0.712444961,10838
1839,,0.152664259,0.410384417,0.488971025,0.488971025,5607
1840,,0.539296508,0.655058801,0.624847472,0.655058801,10877
1841,,0.137439743,0.535573125,0.618961155,0.618961155,4875
1842,,0.139539659,0.63973695,0.567829728,0.63973695,4056
1843,,0.318337411,0.073260076,0,0.073260076,2630
1844,,0.41911149,0.243727595,0.403421253,0.403421253,710
1845,,0.395372063,0.903083682,0.907257617,0.907257617,4582
1846,,0.195411801,0.619778335,0.622716427,0.622716427,3962
1847,,0.131534576,0.077064224,0.068771929,0.077064224,848
1848,,0.618296504,0.221948206,0.209267557,0.221948206,479
1849,,0.676689088,0.557667911,0.545954704,0.557667911,2183
1850,,0.217740208,0.648734152,0.625992358,0.648734152,6127
1851,,0.771151185,0.427419364,0.023703704,0.427419364,699
1852,,0.374518245,0.655737698,0.659625947,0.659625947,2075
1853,,0.249323398,0.458244115,0.428097516,0.458244115,3895
1854,,0.174724802,0.525619864,0.543337047,0.543337047,1733
1855,,0.197871998,0.673702717,0.704815388,0.704815388,7618
1856,,0.179477781,0.628639817,0.53702873,0.628639817,6342
1857,,0.274849564,0.696498036,0.689265549,0.696498036,4057
1858,,0.126178056,0.508932471,0.510837972,0.510837972,3781
1859,,0.332247555,0.416842103,0.402564108,0.416842103,997
1860,,0.819867551,0.349614382,0.320905715,0.349614382,876
1861,,0.250284016,0.738955796,0.686168313,0.738955796,9241
1862,,0.837453485,0.370149255,0.375114113,0.375114113,2388
1863,,0.622583926,0.327765226,0.373014838,0.373014838,1629
1864,,0.218900934,0.629136801,0.633923471,0.633923471,6557
1865,,0.366992056,0.234291807,0.265886039,0.265886039,4966
1866,,0.637945294,0.404929578,0.489167631,0.489167631,534
1867,,0.298590362,0.380650282,0.448869884,0.448869884,12169
1868,,0.324211597,0.598883212,0.618721604,0.618721604,10382
1869,,0.225468963,0.639077723,0.555484056,0.639077723,6801
1870,,0.11748109,0.378835976,0.419946104,0.419946104,2802
1871,,0.278856456,0.704428434,0.678970635,0.704428434,2541
1872,,0.048059661,0.342368037,0.349496812,0.349496812,1239
1873,,0.168576106,0.210838273,0.253768831,0.253768831,3720
1874,,0.409558654,0.64812237,0.668686867,0.668686867,1977
1875,,0.146484613,0.447616339,0.364130437,0.447616339,4022
1876,,0.060760543,0.571428597,0.482428104,0.571428597,1767
1877,,0.544647694,0.753398061,0.718733788,0.753398061,3612
1878,,0.03862549,0.235849053,0.040123455,0.235849053,413
1879,,0.10000331,0.431034476,0.438058734,0.438058734,2257
1880,,0.390292376,0.672518134,0.711304665,0.711304665,16115
1881,,0.108542711,0.543289065,0.499659479,0.543289065,3090
1882,,0.05301683,0.418840587,0.453173459,0.453173459,1826
1883,,0.452554733,0,0,0,124
1884,,0.189600557,0.583901763,0.662845016,0.662845016,2073
1885,,0.0829513,0.683818579,0.708141625,0.708141625,3112
1886,,0.583811104,0.55142504,0.560166657,0.560166657,2257
1887,,0.464770019,0.590011597,0.692126572,0.692126572,13110
1888,,0.126275763,0.232558146,0.222328708,0.232558146,4921
1889,,0.562326491,0.448881775,0.490220547,0.490220547,2369
1890,,0.206425801,0.675072372,0.763040781,0.763040781,7850
1891,,0.221099839,0.358481497,0.399298251,0.399298251,6636
1892,,0.24852933,0.621621609,0.692866981,0.692866981,2263
1893,,0.323374867,0.693886578,0.683442056,0.693886578,9964
1894,,0.373463988,0.861096323,0.845068514,0.861096323,8423
1895,,0.329272985,0.529700279,0.539096355,0.539096355,4544
1896,,0.236534432,0.332015812,0.290260524,0.332015812,2172
1897,,0.045565501,0.136696503,0.163233787,0.163233787,363
1898,,0.655970395,0.552454293,0.532561481,0.552454293,1232
1899,,0.336658359,0.735532045,0.68857795,0.735532045,4025
1900,,0.285901606,0.473911613,0.767876804,0.767876804,8359
1901,,0.356544763,0.545302033,0.49246338,0.545302033,13744
1902,,0.240357712,0.43245846,0.454307765,0.454307765,8695
1903,,0.501166046,0.762736559,0.759366333,0.762736559,3804
1904,,0.759744108,0.615458131,0.762445509,0.762445509,21078
1905,,0.269349903,0.588885069,0.669831038,0.669831038,6973
1906,,0.207118526,0.417853743,0.570047557,0.570047557,5646
1907,,0.316294789,0.584948182,0.544912398,0.584948182,3378
1908,,0.280792415,0.392424256,0.382634848,0.392424256,1253
1909,,0.492536843,0.868218958,0.771032929,0.868218958,17742
1910,,0.075048432,0.309004754,0.38542825,0.38542825,1077
1911,,0.463675827,0.636118591,0.707423568,0.707423568,1255
1912,,0.13952598,0.520562232,0.674413145,0.674413145,4924
1913,,0.375,0.27519381,0.289375335,0.289375335,711
1914,,0.173593342,0.57398808,0.527768672,0.57398808,6523
1915,,0.111572608,0.514578402,0.661864877,0.661864877,3150
1916,,0.359711528,0.646801412,0.627137482,0.646801412,12659
1917,,0.321755469,0.611205459,0.605192006,0.611205459,9931
1918,,0.364491433,0.41553399,0.330609024,0.41553399,10707
1919,,0.064552277,0.444249332,0.326749563,0.444249332,2240
1920,,0.353798121,0.76491648,0.764470756,0.76491648,4163
1921,,0.232292369,0.478496343,0.437701076,0.478496343,7071
1922,,0.087044135,0.610510051,0.509911895,0.610510051,2594
1923,,0.535867691,0.652474105,0.627288818,0.652474105,3001
1924,,0.188640624,0.623343289,0.430853605,0.623343289,5048
1925,,0.24904573,0.787032127,0.668555677,0.787032127,8493
1926,,0.404660255,0.567720115,0.710965693,0.710965693,13604
1927,,0.658759117,0.622180462,0.612988234,0.622180462,1849
1928,,0.28057006,0.671897292,0.649837732,0.671897292,3355
1929,,0.078717113,0.504150927,0.427638739,0.504150927,1833
1930,,0.111794278,0.560606062,0.551319659,0.560606062,3360
1931,,0.384510577,0.851440251,0.833362341,0.851440251,10014
1932,,0.444262058,0.799475729,0.869225979,0.869225979,6657
1933,,0.150246352,0.61046958,0.637422621,0.637422621,5197
1934,,0.67950964,0.24203822,0.05408971,0.24203822,1184
1935,,0.017889369,0.118518516,0.15578635,0.15578635,385
1936,,0.197028935,0.595494628,0.501947701,0.595494628,1875
1937,,0.273626387,0.390448272,0.424038559,0.424038559,2088
1938,,0.272690564,0.764745295,0.741773486,0.764745295,5749
1939,,0.149355486,0.627073288,0.617011368,0.627073288,3968
1940,,0.163505659,0.55651027,0.397722811,0.55651027,4537
1941,,0.008404267,0.42433697,0.356926203,0.42433697,829
1942,,0.243242472,0.594580233,0.538311958,0.594580233,9524
1943,,0.499566734,0.247702762,0.240492716,0.247702762,1426
1944,,0.062088087,0.449664444,0.42290923,0.449664444,1582
1945,,0.662350953,0.427895993,0.474208683,0.474208683,1111
1946,,0.322809637,0.40502888,0.458534688,0.458534688,4151
1947,,0.401597857,0.774277091,0.808228433,0.808228433,16492
1948,,0.38566494,0.428348571,0.463738322,0.463738322,13146
1949,,0.157651499,0.449869215,0.382345885,0.449869215,3093
1950,,0.518716574,0,0,0,388
1951,,0.219644234,0.22168383,0.261221439,0.261221439,4086
1952,,0.423682809,0.773012042,0.745302975,0.773012042,9402
1953,,0.399097145,0.557468951,0.742159843,0.742159843,13155
1954,,0.112105682,0.605242252,0.523697495,0.605242252,2375
1955,,0.203091159,0.557159603,0.479343176,0.557159603,6236
1956,,0.117253929,0.669241905,0.601524591,0.669241905,4385
1957,,0.292061299,0.514685333,0.507846534,0.514685333,8748
1958,,0.0842316,0.538832366,0.519827247,0.538832366,2517
1959,,0.706675649,0.44367817,0.553128481,0.553128481,948
1960,,0.148810595,0.268041223,0.343899935,0.343899935,6244
1961,,0.239069656,0.434983343,0.676438391,0.676438391,9009
1962,,0.537309885,0.559348345,0.472066313,0.559348345,14624
1963,,0.52840215,0.842359066,0.804766119,0.842359066,10496
1964,,0.406974345,0.645947099,0.642040789,0.645947099,5924
1965,,0.108391337,0.199559793,0.22593154,0.22593154,1113
1966,,0.285647273,0.637608945,0.746209085,0.746209085,1398
1967,,0.404643595,0.625,0.609009027,0.625,5923
1968,,0.20982103,0.580068707,0.577530801,0.580068707,2755
1969,,0.519896328,0.524064183,0.564191639,0.564191639,10413
1970,,0.213927165,0.612587392,0.708661437,0.708661437,1388
1971,,0.30357793,0.676035523,0.636297047,0.676035523,7029
1972,,0.163216785,0.372446001,0.186464086,0.372446001,4983
1973,,0.561236739,0.483532667,0.706239998,0.706239998,15015
1974,,0.377964616,0.578519642,0.660333276,0.660333276,12254
